latitud,longitud,PC1,PC2,PC3,PC4,PC5,PC6,PC7,cluster,target,Coordinates,geometry
18.47998,-90.21145,-0.2156295909826637,-0.0027528085005358756,0.00550114913895539,-0.0034534702894743322,-0.12829950238455082,0.11188918554094195,-0.005098690528742313,1,Rojo,POINT (-90.21145 18.47998),POINT (-90.21145 18.47998)
18.6726,-92.3104,-0.019664297061351928,-0.0076190922308270745,-0.0026763802968204973,-0.013704413290565844,-0.07506616931171325,0.002740581341658671,0.007819708047726179,1,Amarillo,POINT (-92.3104 18.6726),POINT (-92.3104 18.6726)
18.25307,-92.09435,0.002442355623534274,0.10098666532685224,-0.007668024632234982,-0.04464938289779575,0.005139320731401192,3.0961165286297694e-05,0.01783627331672152,1,Amarillo,POINT (-92.09435 18.25307),POINT (-92.09435 18.25307)
18.12662,-92.10888,0.0024834568901881734,0.07622379347376562,-0.008574639303520995,-0.03747860090273579,0.004644720863701311,-5.42521632797116e-06,0.011454110460643905,1,Amarillo,POINT (-92.10888 18.12662),POINT (-92.10888 18.12662)
17.89107,-90.84356,0.002432520139645807,0.0658597861760523,-0.008819192514436565,-0.033565289196398757,0.003925801563119283,-3.2583933152646076e-06,-0.009419223496871755,1,Verde,POINT (-90.84356 17.89107),POINT (-90.84356 17.89107)
19.85149,-90.53662,0.07845000006135922,-0.007095880871126546,-0.009597082974655625,-0.012228966155544273,-0.026524309149057436,-0.048972125105763945,-0.0069927072461587044,1,Verde,POINT (-90.53662 19.85149),POINT (-90.53662 19.85149)
17.89364,-90.79433,0.0024948229018215786,0.031177116893491827,-0.010493563263474583,-0.01620927345859412,0.003101501338030197,-0.00011101306356727742,-0.008397483004989367,1,Verde,POINT (-90.79433 17.89364),POINT (-90.79433 17.89364)
19.85821,-90.52646,0.08752960661297893,-0.0070447105813047075,-0.009795718862532736,-0.012095450924860673,-0.024438909918304,-0.054080047515127336,-0.006860173427433123,1,Verde,POINT (-90.52646 19.85821),POINT (-90.52646 19.85821)
18.17039,-90.73634,0.0024998653640659436,0.0227050354705646,-0.010631691660807933,-0.017785141724031738,0.0031987467162674006,-6.764958196005007e-05,-0.009301711541043327,1,Verde,POINT (-90.73634 18.17039),POINT (-90.73634 18.17039)
18.81138,-90.64638,-0.025026554253952542,-0.0060468833409887835,-0.006128604735520257,-0.009879550908708627,-0.04465342721228348,-0.02321016553270658,-0.006792008115563114,1,Rojo,POINT (-90.64638 18.81138),POINT (-90.64638 18.81138)
18.29958,-90.70095,0.002418358459767444,0.04646845264971431,-0.010053262020512453,-0.016926949400850513,0.0031437455185939784,-7.750445000509217e-05,-0.007959799811519591,1,Rojo,POINT (-90.70095 18.29958),POINT (-90.70095 18.29958)
18.543,-91.09881,0.002356817485370601,0.07463196247440822,-0.008647159975172616,-0.03195341336944195,0.0038683318839560026,3.3050180186222304e-05,-0.009022459264577823,1,Rojo,POINT (-91.09881 18.543),POINT (-91.09881 18.543)
18.54964,-91.12435,0.0023609650322532626,0.07604027799308531,-0.008557248655987507,-0.03335735981241725,0.003947881150048677,4.59700488323428e-05,-0.008940649667259838,1,Rojo,POINT (-91.12435 18.54964),POINT (-91.12435 18.54964)
18.6236,-91.29465,-0.01960519713515192,-0.007863791612857577,-0.0027844050404674833,-0.015036398928986524,-0.0750470792485983,0.002753789541780176,-0.006763499378855454,1,Verde,POINT (-91.29465 18.6236),POINT (-91.29465 18.6236)
18.74618,-91.24166,-0.023597141124902007,-0.00797264388977667,-0.001176238062565179,-0.015821908021638707,-0.0890534189176565,0.003272234191801295,-0.006146883426173642,1,Verde,POINT (-91.24166 18.74618),POINT (-91.24166 18.74618)
18.9408,-91.25088,-0.0721437685023986,-0.007938066314887204,-0.0034684641451084982,-0.013921025513282226,-0.06231354304014077,0.03556369082476748,-0.003549674333151454,1,Verde,POINT (-91.25088 18.9408),POINT (-91.25088 18.9408)
18.99385,-91.18438,-0.07261582521394104,-0.007979798122084679,-0.003015805682271286,-0.014215874647381391,-0.06627038972973183,0.03532395574215659,-0.004170406017475471,1,Verde,POINT (-91.18438 18.99385),POINT (-91.18438 18.99385)
18.7777,-91.5304,-0.01492419194593477,-0.007680769429215711,-0.004705880335580701,-0.013823754749964935,-0.058584842492522826,0.0021410770944641534,-0.004304699274495891,1,Verde,POINT (-91.5304 18.7777),POINT (-91.5304 18.7777)
18.61958,-91.52096,-0.061013445225741786,-0.0079001055916022,-0.004366827306507815,-0.013829224375298927,-0.0553734343744956,0.029891624454678717,-0.0070228044622240495,1,Verde,POINT (-91.52096 18.61958),POINT (-91.52096 18.61958)
18.52607,-91.41981,-0.026123336054713578,-0.008008556367271135,-0.00013930534850780624,-0.016137597269544772,-0.09789115421393366,0.0035975344482922383,-0.0037918946519489337,1,Verde,POINT (-91.41981 18.52607),POINT (-91.41981 18.52607)
18.45576,-91.52379,-0.02816774882112868,-0.008062522661537199,0.0006831441700457699,-0.01653050920862293,-0.1050630568372398,0.0038628942897084803,-0.0033737939157682736,1,Verde,POINT (-91.52379 18.45576),POINT (-91.52379 18.45576)
18.32112,-91.54404,0.002337486670011928,0.07155205223799944,-0.008859431169746286,-0.028713338902874978,0.0037155055703590317,2.943581323947085e-05,-0.008928704845656773,1,Rojo,POINT (-91.54404 18.32112),POINT (-91.54404 18.32112)
18.21123,-91.5135,0.0023447912264978584,0.05620736273936875,-0.009566819461741904,-0.021431183242586183,0.0033686199907170607,1.239303158715667e-07,-0.008897289340475187,1,Rojo,POINT (-91.5135 18.21123),POINT (-91.5135 18.21123)
18.26325,-91.30214,0.00234366988799585,0.07449419064121068,-0.008686121082807322,-0.031204828480963974,0.003851669794464306,4.9138971208869576e-05,-0.00882122973611351,1,Rojo,POINT (-91.30214 18.26325),POINT (-91.30214 18.26325)
18.38922,-91.30887,0.0023259522846219185,0.0791578440986138,-0.008526153721111243,-0.03199337285208776,0.003886407952067183,5.648782535026559e-05,-0.008797425261034473,1,Rojo,POINT (-91.30887 18.38922),POINT (-91.30887 18.38922)
19.83253,-90.55929,-0.006565725551477429,-0.007539292304338305,-0.006757472379077715,-0.012876426271452468,-0.04071774236407327,-0.00045460198727839517,-0.00566946323810852,1,Verde,POINT (-90.55929 19.83253),POINT (-90.55929 19.83253)
18.1873,-91.04966,0.0024920292310464704,0.04300731476910646,-0.00969295618464097,-0.027448519632878803,0.003653901624551961,-3.3184257946759e-05,-0.009391371767389066,1,Verde,POINT (-91.04966 18.1873),POINT (-91.04966 18.1873)
18.1481,-91.0242,0.002422762587160151,0.05108859446896597,-0.00965599441411137,-0.022970247867487095,0.0034175540896701747,-5.0496946537710325e-05,-0.008907619441751995,1,Rojo,POINT (-91.0242 18.1481),POINT (-91.0242 18.1481)
18.5538,-91.88743,-0.1528081034159066,-0.008419631843588371,0.00011755397729317802,-0.015045881618209377,-0.08415719580060871,0.08049423322040591,-0.0023335624076763666,1,Verde,POINT (-91.88743 18.5538),POINT (-91.88743 18.5538)
18.50796,-91.84436,-0.02748279822792558,-0.008012800092210053,0.00034667439464305667,-0.01624011595746999,-0.1026414237892223,0.0037711988642523367,-0.0017663175749367554,1,Verde,POINT (-91.84436 18.50796),POINT (-91.84436 18.50796)
18.49624,-91.78525,-0.022519811225984593,-0.007896656755322327,-0.00164030533723936,-0.015364541184990916,-0.08524127510832287,0.0031282974518326173,-0.0036353198095686262,1,Verde,POINT (-91.78525 18.49624),POINT (-91.78525 18.49624)
18.61465,-91.85875,0.0032785479446020673,-0.007513192907820083,-0.006217723097559896,-0.013123463647241882,-0.04739954915642123,-0.007175836497593373,-0.0038231551166142846,1,Verde,POINT (-91.85875 18.61465),POINT (-91.85875 18.61465)
31.70936,-106.3704,0.002817893286885761,-0.12061013562764193,-0.01640652938417508,0.02916583069723468,0.0009543346534300359,-0.0003609278035173255,-0.009919150194308252,4,Verde,POINT (-106.3704 31.70936),POINT (-106.3704 31.70936)
31.64078,-106.3323,0.0018090431911706648,0.023168528530956668,-0.013644640272861545,0.06323780226041044,-0.0007922116285013791,-0.0003418450315438493,0.001214210096462732,4,Rojo,POINT (-106.3323 31.64078),POINT (-106.3323 31.64078)
31.57044,-106.2915,0.0021927445882069076,0.14998295011365417,-0.00567262092238426,-0.05507862533722043,0.0050032813180190296,0.00016713899729773848,-0.006701357521601688,4,Rojo,POINT (-106.2915 31.57044),POINT (-106.2915 31.57044)
31.39817,-106.11747,0.0017718229442491907,0.188419754179142,-0.005358026774962758,-0.035983445180879925,0.004072666033223179,0.0002162501265981611,-0.004471394307046555,4,Rojo,POINT (-106.11747 31.39817),POINT (-106.11747 31.39817)
26.95994,-105.63465,0.0006136006039880351,0.41519383336770893,-0.010503105656979851,0.531886223270783,-0.03942245627534163,-0.010848947546759599,-0.12653249457090757,2,Rojo,POINT (-105.63465 26.95994),POINT (-105.63465 26.95994)
30.24881,-107.9738,0.0029470967816975233,-0.16738880045249105,-0.01818463884825547,0.04138686762344855,0.0004004459669782921,-0.0004473630437303664,-0.009469876677546242,4,Verde,POINT (-107.9738 30.24881),POINT (-107.9738 30.24881)
28.38869,-107.43668,0.0030897481684735105,-0.23486213081767407,-0.020900303612585124,0.06349254421504945,-0.0006685112549225672,-0.000579381531819779,-0.010430931557900132,4,Verde,POINT (-107.43668 28.38869),POINT (-107.43668 28.38869)
28.93573,-105.31327,0.34469376022107634,-0.006331016301167064,-0.019922524831407894,-0.01095604736742516,0.03244221701434305,-0.19900361131917108,-0.010837808743235082,4,Verde,POINT (-105.31327 28.93573),POINT (-105.31327 28.93573)
28.92951,-105.31778,0.24939471234691357,-0.006254161152791884,-0.01808487639339307,-0.009963457222799451,0.02798988027567249,-0.1431018822629341,-0.010462698850238246,4,Verde,POINT (-105.31778 28.92951),POINT (-105.31778 28.92951)
28.65974,-106.0635,0.0025345534193694555,-0.005184903069016961,-0.011870152230362,-0.005840384354955215,0.0026404808562494196,-0.00013219364264854404,-0.008521493424108422,4,Rojo,POINT (-106.0635 28.65974),POINT (-106.0635 28.65974)
28.66067,-106.06481,0.0019650810633205363,0.2101878158524133,-0.003608669791975498,-0.06512165770926542,0.005431268362199675,0.00025301777412257054,-0.00660820189305738,4,Rojo,POINT (-106.06481 28.66067),POINT (-106.06481 28.66067)
28.6603,-106.06249,0.0017898235899968349,0.018188954666257702,-0.013381740702883456,0.047309545396577155,0.0003325789485400605,6.30488974652267e-06,0.0006831214658514137,4,Rojo,POINT (-106.06249 28.6603),POINT (-106.06249 28.6603)
28.96984,-105.29129,-0.007901244047561052,-0.008162995784221087,-0.00745404741333929,-0.014143521263296535,-0.03398499861424952,0.0012328101464928593,-0.008559726631784297,4,Verde,POINT (-105.29129 28.96984),POINT (-105.29129 28.96984)
28.97921,-105.27562,-0.3574502378834191,-0.009773701033142743,-0.0029064743327798007,-0.015975865254111495,-0.02331881472795521,-0.09456015124757489,-0.008074602678774512,4,Verde,POINT (-105.27562 28.97921),POINT (-105.27562 28.97921)
28.71177,-105.98519,0.0023313757557960253,0.06039356629376539,-0.009470988666365502,-0.020468112682672943,0.0032894361015501214,-3.559301515617981e-05,-0.008383144112911162,4,Rojo,POINT (-105.98519 28.71177),POINT (-105.98519 28.71177)
28.87382,-105.30391,0.001591679183648509,-0.008164463103863501,-0.011391945037590993,-0.012145444473351386,-0.0005262567903932736,-2.344524426492084e-05,0.003365172001820829,4,Verde,POINT (-105.30391 28.87382),POINT (-105.30391 28.87382)
28.91117,-105.30691,0.28107231945432454,-0.00648385990080475,-0.01865236143491918,-0.010729935020136838,0.029165442625342382,-0.16172652624152273,-0.01000246059081742,4,Verde,POINT (-105.30691 28.91117),POINT (-105.30691 28.91117)
28.92445,-105.30842,0.1764063745045652,-0.007403935970028149,-0.019277947362123914,-0.009893430924754422,0.04639782311914839,0.03249082352468608,-0.010394541441870013,4,Verde,POINT (-105.30842 28.92445),POINT (-105.30842 28.92445)
28.96204,-105.30365,0.40090210496802225,-0.005416081785186727,-0.022575605513962694,-0.008837678633429307,0.048676905780243765,-0.2301762090626909,-0.01164570112386618,4,Verde,POINT (-105.30365 28.96204),POINT (-105.30365 28.96204)
28.9668,-105.3012,0.036593211741289614,-0.006699583621358286,-0.025422296262430717,-0.004696067872223384,0.1221641634192903,-0.004548353394887181,-0.01292119061520035,4,Verde,POINT (-105.3012 28.9668),POINT (-105.3012 28.9668)
28.98241,-105.27812,-0.030486193775458786,-0.008989144396625936,0.0016721325064805396,-0.019120106132359396,-0.11324597144224434,0.004166570736273122,-0.0062925717517783265,4,Verde,POINT (-105.27812 28.98241),POINT (-105.27812 28.98241)
28.9877,-105.28213,0.0028807668435081395,-0.13758610099171564,-0.016974844817787747,0.03159088068298389,0.0008494030033582591,-0.00038685597919690403,-0.010054910722801926,4,Verde,POINT (-105.28213 28.9877),POINT (-105.28213 28.9877)
29.55439,-104.86591,0.002899505534112799,-0.1340003561307356,-0.016849020269703942,0.029781944946628034,0.001054878132899066,-0.00039365735785646603,-0.005100456873454987,4,Amarillo,POINT (-104.86591 29.55439),POINT (-104.86591 29.55439)
29.54503,-104.47619,0.002909576867386924,-0.13428214940319796,-0.016929895176585743,0.03054200707120913,0.0011375704614759094,-0.00040304542592431864,-0.00027314595251713757,4,Amarillo,POINT (-104.47619 29.54503),POINT (-104.47619 29.54503)
29.55618,-104.39498,0.0029042452120153018,-0.13061979782061456,-0.01682597399127315,0.029882632211405333,0.0012311895311967512,-0.00039979248828772476,0.0022606910262598376,2,Amarillo,POINT (-104.39498 29.55618),POINT (-104.39498 29.55618)
29.54219,-104.37767,0.0029164002670743158,-0.13438729040819847,-0.016934254834269778,0.03038036282076463,0.0011674297242951963,-0.00040715272484290985,0.0006879064514653153,2,Amarillo,POINT (-104.37767 29.54219),POINT (-104.37767 29.54219)
30.40249,-107.97746,0.0028455445513971642,-0.1180716450665793,-0.01616632067516658,0.02468537406095036,0.0011752007874928144,-0.0003507637949459953,-0.010025954140322878,4,Amarillo,POINT (-107.97746 30.40249),POINT (-107.97746 30.40249)
27.03243,-104.95257,0.002923705538082268,-0.15115865515131396,-0.017478504640354834,0.03496435999699456,0.0006842444858998452,-0.00041817814653564235,-0.010194831539787837,2,Amarillo,POINT (-104.95257 27.03243),POINT (-104.95257 27.03243)
27.7057,-105.1714,0.002514555576950719,-0.08535438172090115,-0.015787846641162905,0.03854950689212412,0.0005352695198623101,-0.0002778696388884865,-0.007538720882352561,2,Rojo,POINT (-105.1714 27.7057),POINT (-105.1714 27.7057)
28.165,-105.62596,0.0029216290230212045,-0.15765657473378628,-0.017892294369230195,0.03977488199068427,0.0005827686729382,-0.0004319006914429204,-0.005218827531245746,4,Verde,POINT (-105.62596 28.165),POINT (-105.62596 28.165)
28.26253,-105.47205,0.002647230996629024,-0.013693294091334669,-0.012059631575508465,-0.008658741058074423,0.002964043501454914,-0.00017018107723744017,-0.0010024231790201911,4,Amarillo,POINT (-105.47205 28.26253),POINT (-105.47205 28.26253)
28.42361,-105.43816,0.0028430484727443124,-0.11978315804109688,-0.016414430925476526,0.028021281507698288,0.001210197913314318,-0.0003625001800971991,-0.002261566716931118,4,Amarillo,POINT (-105.43816 28.42361),POINT (-105.43816 28.42361)
27.51147,-100.67499,0.12659653391123726,-0.007925726840218219,-0.015440271298699687,-0.012609331167486389,0.020933066194263782,-0.07125146961925342,-0.010444148004001131,2,Amarillo,POINT (-100.67499 27.51147),POINT (-100.67499 27.51147)
27.49669,-100.64442,0.21202037628157136,-0.007192376690889464,-0.01820638821868462,-0.011214286755485778,0.03431502089396512,-0.12013107891705012,-0.00810812323767916,2,Verde,POINT (-100.64442 27.49669),POINT (-100.64442 27.49669)
27.48473,-100.70438,0.023772494087146535,-0.00798210204328889,-0.02018147571039436,-0.009259082869493255,0.07714460840378456,-0.0028916670361657827,-0.011567439412355367,2,Amarillo,POINT (-100.70438 27.48473),POINT (-100.70438 27.48473)
27.44855,-100.61208,0.20221663960870076,-0.007668728262421285,-0.013713764607502042,-0.013953670030133836,-0.004681373517358423,-0.1194527225018574,-0.008817677481508973,2,Amarillo,POINT (-100.61208 27.44855),POINT (-100.61208 27.44855)
27.45079,-100.69417,0.0007687118549981135,-0.0076820487097330895,-0.012493404793352468,-0.010796188008624604,0.010132637487626084,0.0018980525764902274,-0.008875856520881882,2,Amarillo,POINT (-100.69417 27.45079),POINT (-100.69417 27.45079)
27.50921,-100.6149,0.15638299951135595,-0.0072441146050757285,-0.017843098205691417,-0.009481810102546367,0.035269921922824396,0.07133179339649055,-0.009550254370577108,2,Amarillo,POINT (-100.6149 27.50921),POINT (-100.6149 27.50921)
27.76779,-101.02054,0.0030200989425860835,-0.21061738319093573,-0.019984305408922154,0.05706052261314041,-0.0003532574394521705,-0.0005275803674242434,-0.010020078993003998,2,Amarillo,POINT (-101.02054 27.76779),POINT (-101.02054 27.76779)
27.84027,-101.1227,0.003043123220219754,-0.2668019772037812,-0.022621724765785004,0.08444087851243358,-0.0015979754040487308,-0.0006283693214280808,-0.00781742361532632,2,Rojo,POINT (-101.1227 27.84027),POINT (-101.1227 27.84027)
27.84842,-101.12512,0.003050101505450476,-0.23614154580360705,-0.02109074101165607,0.06738747658245181,-0.0008440350565096171,-0.0005713505042662391,-0.01020126774422804,2,Amarillo,POINT (-101.12512 27.84842),POINT (-101.12512 27.84842)
27.89212,-101.19206,0.00318826650604702,-0.340834248995674,-0.025642934173408228,0.10984872524085791,-0.002841780140745008,-0.0007817764665827764,-0.00912984057684912,2,Rojo,POINT (-101.19206 27.89212),POINT (-101.19206 27.89212)
27.97685,-101.41911,0.003105467656665045,-0.2582577106145676,-0.021967278633445966,0.07412799998350719,-0.0011541017896663447,-0.0006174683978311508,-0.009839331991114092,2,Amarillo,POINT (-101.41911 27.97685),POINT (-101.41911 27.97685)
27.96737,-101.57022,0.002794021396543389,-0.08577461197293508,-0.01480472995436122,0.01263893824177844,0.0017439860281240024,-0.0002914817577603016,-0.010002008076545998,2,Verde,POINT (-101.57022 27.96737),POINT (-101.57022 27.96737)
